strategy,sell_time,symbol,tax,sell_value,pnl,brokerage,traded_qty,buy_value,buy_time,net_pnl,date
MEAN_REVERSION,09:16:48,CHOLAFIN,1.75,4799.5,-144.5,0.0,5,4944.0,11:16:15,-146.25,2023-05-05T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:23,SHRIRAMFIN,1.92,5286.0,-34.0,0.0,4,5320.0,09:17:28,-35.92,2023-05-05T00:00:00.000000Z
SWING_STOCHASTIC_RSI,09:19:52,PVR,2.14,5912.0,109.4,0.0,4,5802.6,15:10:23,107.26,2023-05-05T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,HEROMOTOCO,1.87,5144.0,-12.0,0.0,2,5156.0,15:10:23,-13.87,2023-05-08T00:00:00.000000Z
MEAN_REVERSION,09:15:53,TVSMOTOR,1.78,4906.4,-13.6,0.0,4,4920.0,15:10:23,-15.38,2023-05-08T00:00:00.000000Z
SWING_STOCHASTIC_RSI,09:17:29,HINDUNILVR,1.82,5016.8,-14.6,0.0,2,5031.4,15:10:23,-16.42,2023-05-08T00:00:00.000000Z
MEAN_REVERSION,10:11:06,CHOLAFIN,1.46,4011.2,4.6,0.0,4,4006.6,15:10:23,3.14,2023-05-08T00:00:00.000000Z
MEAN_REVERSION,12:10:36,MARICO,1.76,4829.4,-2.7,0.0,9,4832.1,15:10:23,-4.46,2023-05-09T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,BAJAJ-AUTO,1.66,4567.1,33.1,0.0,1,4534.0,15:10:24,31.44,2023-05-09T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,DMART,1.34,3701.6,29.15,0.0,1,3672.45,15:10:24,27.81,2023-05-09T00:00:00.000000Z
MEAN_REVERSION,09:17:18,DALBHARAT,1.53,4217.8,53.8,0.0,2,4164.0,15:10:27,52.27,2023-05-09T00:00:00.000000Z
MEAN_REVERSION,09:16:39,INDHOTEL,1.77,4856.8,-10.4,0.0,13,4867.2,15:10:27,-12.17,2023-05-09T00:00:00.000000Z
MEAN_REVERSION,10:49:01,LUPIN,1.62,4441.8,-35.4,0.0,6,4477.2,15:10:23,-37.02,2023-05-09T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:26,COLPAL,1.73,4749.0,9.3,0.0,3,4739.7,09:17:28,7.57,2023-05-09T00:00:00.000000Z
MEAN_REVERSION,09:19:14,TATAMOTORS,1.65,4549.5,11.7,0.0,9,4537.8,15:10:25,10.05,2023-05-09T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:25,HDFC,2.0,5500.7,19.2,0.0,2,5481.5,09:17:28,17.2,2023-05-09T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:26,HDFCBANK,1.79,4934.1,-11.25,0.0,3,4945.35,09:17:28,-13.04,2023-05-09T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:23,IDFCFIRSTB,2.18,6012.45,32.55,0.0,93,5979.9,14:02:06,30.37,2023-05-09T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:25,NAVINFLUOR,1.74,4799.15,4.15,0.0,1,4795.0,09:17:28,2.41,2023-05-09T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:23,PERSISTENT,1.71,4693.65,-2.25,0.0,1,4695.9,14:27:09,-3.96,2023-05-09T00:00:00.000000Z
SWING_STOCHASTIC_RSI,11:30:53,PFC,2.08,5705.2,-153.0,0.0,34,5858.2,09:17:28,-155.08,2023-05-09T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:25,RBLBANK,2.16,5939.7,-39.0,0.0,39,5978.7,09:23:27,-41.16,2023-05-09T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:23,TATASTEEL,2.15,5921.1,-8.1,0.0,54,5929.2,13:04:57,-10.25,2023-05-09T00:00:00.000000Z
SWING_STOCHASTIC_RSI,13:01:05,HAL,2.13,5846.0,-94.0,0.0,2,5940.0,09:17:33,-96.13,2023-05-09T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,INDUSINDBK,2.52,6919.8,-30.3,0.0,6,6950.1,10:23:33,-32.82,2023-05-10T00:00:00.000000Z
MEAN_REVERSION,13:40:26,MGL,1.58,4334.8,-61.2,0.0,4,4396.0,15:10:23,-62.78,2023-05-10T00:00:00.000000Z
MEAN_REVERSION,14:17:33,DIVISLAB,1.24,3421.8,-3.4,0.0,1,3425.2,15:10:23,-4.64,2023-05-10T00:00:00.000000Z
SWING_STOCHASTIC_RSI,09:17:28,HINDUNILVR,1.83,5028.1,-22.8,0.0,2,5050.9,15:10:23,-24.63,2023-05-10T00:00:00.000000Z
MEAN_REVERSION,09:16:33,BSOFT,1.81,4980.8,68.8,0.0,16,4912.0,15:10:23,66.99,2023-05-10T00:00:00.000000Z
SWING_STOCHASTIC_RSI,09:34:23,ITC,2.15,5901.7,-58.8,0.0,14,5960.5,09:17:28,-60.95,2023-05-11T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:24,IRCTC,2.05,5640.75,8.55,0.0,9,5632.2,09:17:29,6.5,2023-05-11T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:26,FEDERALBNK,2.14,5885.7,-57.5,0.0,46,5943.2,09:17:28,-59.64,2023-05-11T00:00:00.000000Z
SWING_STOCHASTIC_RSI,12:59:02,JSWSTEEL,2.08,5716.8,-82.4,0.0,8,5799.2,09:17:28,-84.48,2023-05-11T00:00:00.000000Z
SWING_STOCHASTIC_RSI,09:17:28,LTIM,1.69,4645.7,-15.3,0.0,1,4661.0,15:10:25,-16.99,2023-05-11T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:26,RECLTD,2.15,5915.25,-38.25,0.0,45,5953.5,09:17:28,-40.4,2023-05-11T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:23,BHEL,2.18,5997.7,3.7,0.0,74,5994.0,11:34:59,1.52,2023-05-11T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,TECHM,2.29,6314.4,48.6,0.0,6,6265.8,15:10:24,46.31,2023-05-11T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:25,TORNTPHARM,1.8,4964.85,-1.35,0.0,3,4966.2,09:17:28,-3.15,2023-05-11T00:00:00.000000Z
MEAN_REVERSION,10:08:38,MOTHERSON,1.8,4983.3,85.05,0.0,63,4898.25,15:10:24,83.25,2023-05-11T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,SBICARD,2.43,6691.2,-44.0,0.0,8,6735.2,11:36:06,-46.43,2023-05-11T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,EICHERMOT,1.31,3599.9,-22.1,0.0,1,3622.0,14:41:51,-23.41,2023-05-12T00:00:00.000000Z
MEAN_REVERSION,10:03:50,SBICARD,1.59,4368.0,27.0,0.0,5,4341.0,15:10:23,25.41,2023-05-12T00:00:00.000000Z
MEAN_REVERSION,09:18:26,GNFC,1.6,4415.6,71.05,0.0,7,4344.55,15:10:23,69.45,2023-05-12T00:00:00.000000Z
MEAN_REVERSION,10:03:11,ASIANPAINT,1.15,3176.4,47.45,0.0,1,3128.95,15:10:23,46.3,2023-05-12T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,DLF,2.51,6867.75,-144.0,0.0,15,7011.75,13:27:56,-146.51,2023-05-15T00:00:00.000000Z
MEAN_REVERSION,09:16:57,INTELLECT,1.77,4830.3,-144.9,0.0,9,4975.2,09:27:55,-146.67,2023-05-15T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,ICICIGI,2.45,6759.6,41.4,0.0,6,6718.2,15:10:23,38.95,2023-05-15T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,GODREJCP,2.2,6059.4,6.75,0.0,6,6052.65,15:10:23,4.55,2023-05-15T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,TATAMOTORS,2.52,6929.0,13.0,0.0,13,6916.0,15:10:23,10.48,2023-05-15T00:00:00.000000Z
MEAN_REVERSION,09:53:18,DELTACORP,1.77,4866.4,-35.2,0.0,22,4901.6,15:10:24,-36.97,2023-05-15T00:00:00.000000Z
MEAN_REVERSION,09:15:46,EICHERMOT,1.33,3646.55,-10.7,0.0,1,3657.25,15:10:24,-12.03,2023-05-15T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,EICHERMOT,1.33,3674.0,16.75,0.0,1,3657.25,15:10:23,15.42,2023-05-15T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,WIPRO,2.54,6981.3,13.5,0.0,18,6967.8,15:10:23,10.96,2023-05-16T00:00:00.000000Z
MEAN_REVERSION,09:27:35,GAIL,1.8,4976.4,59.4,0.0,44,4917.0,15:10:24,57.6,2023-05-16T00:00:00.000000Z
MEAN_REVERSION,12:22:57,DELTACORP,1.81,4989.6,-14.3,0.0,22,5003.9,15:10:23,-16.11,2023-05-16T00:00:00.000000Z
MEAN_REVERSION,09:15:51,PFC,1.75,4835.6,161.0,0.0,28,4674.6,15:10:24,159.25,2023-05-16T00:00:00.000000Z
MEAN_REVERSION,09:43:51,OBEROIRLTY,1.81,4989.5,111.75,0.0,5,4877.75,15:10:23,109.94,2023-05-16T00:00:00.000000Z
MEAN_REVERSION,09:15:46,HEROMOTOCO,0.98,2714.4,25.4,0.0,1,2689.0,15:10:24,24.42,2023-05-16T00:00:00.000000Z
MEAN_REVERSION,09:15:46,DLF,1.72,4736.5,19.5,0.0,10,4717.0,15:10:24,17.78,2023-05-16T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,HAL,2.23,6139.3,-28.6,0.0,2,6167.9,10:21:51,-30.83,2023-05-16T00:00:00.000000Z
MEAN_REVERSION,09:18:13,IOC,1.79,4928.0,19.6,0.0,56,4908.4,15:10:24,17.81,2023-05-17T00:00:00.000000Z
MEAN_REVERSION,13:53:39,ASTRAL,1.24,3417.8,-21.7,0.0,2,3439.5,15:10:23,-22.94,2023-05-17T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:20,LICI,2.49,6859.2,5.2,0.0,12,6854.0,15:10:26,2.71,2023-05-18T00:00:00.000000Z
MEAN_REVERSION,09:53:51,EXIDEIND,1.81,4980.0,43.2,0.0,24,4936.8,15:10:26,41.39,2023-05-18T00:00:00.000000Z
MEAN_REVERSION,09:57:20,RAMCOCEM,1.55,4252.0,-128.0,0.0,5,4380.0,14:05:41,-129.55,2023-05-22T00:00:00.000000Z
MEAN_REVERSION,09:16:55,BSOFT,1.72,4719.4,-37.8,0.0,14,4757.2,15:10:23,-39.52,2023-05-22T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,ADANIENT,2.3,6310.05,-144.9,0.0,3,6454.95,10:49:44,-147.2,2023-05-22T00:00:00.000000Z
MEAN_REVERSION,09:44:42,RAMCOCEM,1.61,4429.0,6.5,0.0,5,4422.5,15:10:25,4.89,2023-05-23T00:00:00.000000Z
MEAN_REVERSION,09:17:30,MUTHOOTFIN,1.65,4534.8,22.8,0.0,4,4512.0,15:10:25,21.15,2023-05-23T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,GODREJCP,2.22,6125.1,27.3,0.0,6,6097.8,15:10:24,25.08,2023-05-23T00:00:00.000000Z
MEAN_REVERSION,09:37:36,BALKRISIND,1.7,4642.4,-141.6,0.0,2,4784.0,10:04:17,-143.3,2023-05-23T00:00:00.000000Z
MEAN_REVERSION,09:43:10,TECHM,1.62,4472.4,102.8,0.0,4,4369.6,15:10:25,101.18,2023-05-23T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,LICI,2.54,6993.6,-36.0,0.0,12,7029.6,11:42:32,-38.54,2023-05-23T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,ADANIGREEN,2.22,6139.5,104.4,0.0,6,6035.1,10:21:09,102.18,2023-05-24T00:00:00.000000Z
MEAN_REVERSION,09:24:53,BANDHANBNK,1.77,4862.1,-91.2,0.0,19,4953.3,15:10:23,-92.97,2023-05-24T00:00:00.000000Z
MEAN_REVERSION,09:37:59,BALKRISIND,1.75,4815.6,51.3,0.0,2,4764.3,15:10:23,49.55,2023-05-24T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,ITC,2.4,6604.5,-15.75,0.0,15,6620.25,15:10:23,-18.15,2023-05-25T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,HINDALCO,2.46,6763.2,35.2,0.0,16,6728.0,15:10:23,32.74,2023-05-29T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,BAJAJFINSV,2.12,5826.8,-25.2,0.0,4,5852.0,11:12:57,-27.32,2023-05-29T00:00:00.000000Z
MEAN_REVERSION,09:16:21,NAUKRI,1.53,4209.7,1.2,0.0,1,4208.5,15:10:23,-0.33,2023-05-29T00:00:00.000000Z
MEAN_REVERSION,09:16:08,NATIONALUM,1.8,4953.2,-43.5,0.0,58,4996.7,15:10:24,-45.3,2023-05-29T00:00:00.000000Z
MEAN_REVERSION,09:16:17,CUMMINSIND,1.27,3503.0,10.2,0.0,2,3492.8,15:10:24,8.93,2023-05-29T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,IRCTC,2.32,6360.5,-104.5,0.0,10,6465.0,14:46:57,-106.82,2023-05-29T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,HDFCBANK,2.38,6545.0,-1.8,0.0,4,6546.8,15:10:23,-4.18,2023-05-29T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,AXISBANK,2.38,6543.25,31.85,0.0,7,6511.4,15:10:23,29.47,2023-05-29T00:00:00.000000Z
MEAN_REVERSION,09:31:12,RBLBANK,1.82,4969.6,-150.4,0.0,32,5120.0,10:29:55,-152.22,2023-05-30T00:00:00.000000Z
MEAN_REVERSION,09:19:12,LUPIN,1.77,4881.6,61.8,0.0,6,4819.8,15:10:23,60.03,2023-05-30T00:00:00.000000Z
MEAN_REVERSION,09:24:01,JKCEMENT,1.14,3131.0,-94.0,0.0,1,3225.0,09:41:57,-95.14,2023-05-30T00:00:00.000000Z
MEAN_REVERSION,09:36:31,RECLTD,1.8,4966.5,10.5,0.0,35,4956.0,15:10:23,8.7,2023-05-31T00:00:00.000000Z
MEAN_REVERSION,09:16:25,AUROPHARMA,1.67,4592.0,-19.6,0.0,7,4611.6,15:10:23,-21.27,2023-05-31T00:00:00.000000Z
MEAN_REVERSION,09:15:48,HAL,1.14,3140.0,45.75,0.0,1,3094.25,15:10:24,44.61,2023-05-31T00:00:00.000000Z
MEAN_REVERSION,09:37:28,PFC,1.79,4932.9,0.0,0.0,27,4932.9,15:10:23,-1.79,2023-05-31T00:00:00.000000Z
MEAN_REVERSION,09:27:21,MCX,1.59,4385.4,14.4,0.0,3,4371.0,15:10:23,12.81,2023-05-31T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,TORNTPHARM,1.96,5403.9,69.9,0.0,3,5334.0,11:21:56,67.94,2023-05-31T00:00:00.000000Z
MEAN_REVERSION,09:34:59,ESCORTS,1.61,4425.8,30.0,0.0,2,4395.8,15:10:23,28.39,2023-06-01T00:00:00.000000Z
MEAN_REVERSION,09:25:14,DIXON,1.42,3918.8,-0.15,0.0,1,3918.95,15:10:23,-1.57,2023-06-01T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,ZOMATO,2.51,6925.8,97.0,0.0,97,6828.8,14:30:40,94.49,2023-06-02T00:00:00.000000Z
MEAN_REVERSION,11:14:57,APOLLOHOSP,1.78,4871.2,-105.2,0.0,1,4976.4,15:10:23,-106.98,2023-06-02T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,HEROMOTOCO,2.08,5716.5,-49.2,0.0,2,5765.7,12:01:11,-51.28,2023-06-02T00:00:00.000000Z
MEAN_REVERSION,09:20:29,NAUKRI,1.55,4255.1,-14.8,0.0,1,4269.9,15:10:23,-16.35,2023-06-02T00:00:00.000000Z
MEAN_REVERSION,09:16:25,RBLBANK,1.79,4941.6,29.0,0.0,29,4912.6,15:10:23,27.21,2023-06-02T00:00:00.000000Z
MEAN_REVERSION,12:33:51,ICICIGI,1.8,4945.6,17.6,0.0,4,4928.0,15:10:23,15.8,2023-06-02T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,UPL,2.5,6871.0,-33.0,0.0,10,6904.0,15:10:23,-35.5,2023-06-05T00:00:00.000000Z
MEAN_REVERSION,09:29:37,PFC,1.82,4992.0,-46.8,0.0,26,5038.8,15:10:23,-48.62,2023-06-05T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,POWERGRID,2.5,6884.6,66.7,0.0,29,6817.9,13:49:04,64.2,2023-06-05T00:00:00.000000Z
MEAN_REVERSION,09:15:46,HEROMOTOCO,1.06,2918.3,46.9,0.0,1,2871.4,15:10:23,45.84,2023-06-05T00:00:00.000000Z
MEAN_REVERSION,10:25:24,ICICIPRULI,1.79,4919.0,-54.5,0.0,10,4973.5,15:10:23,-56.29,2023-06-06T00:00:00.000000Z
MEAN_REVERSION,09:17:07,HAL,1.21,3322.9,-80.05,0.0,1,3402.95,15:10:23,-81.26,2023-06-06T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,DRREDDY,1.69,4657.55,-20.45,0.0,1,4678.0,15:06:36,-22.14,2023-06-07T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,COLPAL,2.38,6535.4,-14.0,0.0,4,6549.4,15:10:23,-16.38,2023-06-07T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,ICICIGI,2.29,6310.0,73.5,0.0,5,6236.5,11:16:34,71.21,2023-06-07T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,TORNTPHARM,1.97,5426.25,54.0,0.0,3,5372.25,13:48:46,52.03,2023-06-07T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,ADANIPORTS,2.44,6719.4,15.75,0.0,9,6703.65,15:10:23,13.31,2023-06-07T00:00:00.000000Z
MEAN_REVERSION,09:15:46,HAL,1.27,3498.65,13.65,0.0,1,3485.0,15:10:23,12.38,2023-06-07T00:00:00.000000Z
MEAN_REVERSION,09:15:46,GLENMARK,1.7,4717.12,160.82,0.0,7,4556.3,15:10:23,159.12,2023-06-08T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,NTPC,2.53,6965.4,53.2,0.0,38,6912.2,15:10:23,50.67,2023-06-08T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,BAJAJ-AUTO,1.74,4791.95,-4.85,0.0,1,4796.8,15:10:23,-6.59,2023-06-08T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,PIIND,1.35,3712.1,46.0,0.0,1,3666.1,12:00:49,44.65,2023-06-08T00:00:00.000000Z
MEAN_REVERSION,09:25:53,DIXON,1.49,4119.8,44.8,0.0,1,4075.0,15:10:23,43.31,2023-06-09T00:00:00.000000Z
MEAN_REVERSION,09:15:46,MANAPPURAM,1.82,5025.3,18.9,0.0,42,5006.4,15:10:23,17.08,2023-06-12T00:00:00.000000Z
MEAN_REVERSION,09:24:52,HAL,1.37,3780.9,82.95,0.0,1,3697.95,15:10:23,81.58,2023-06-12T00:00:00.000000Z
MEAN_REVERSION,09:16:32,RECLTD,1.81,4998.4,38.4,0.0,32,4960.0,15:10:23,36.59,2023-06-13T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,HDFCAMC,2.15,5912.25,-18.0,0.0,3,5930.25,15:10:23,-20.15,2023-06-13T00:00:00.000000Z
MEAN_REVERSION,13:13:14,INTELLECT,1.76,4831.2,-14.0,0.0,8,4845.2,15:10:23,-15.76,2023-06-13T00:00:00.000000Z
MEAN_REVERSION,09:16:02,BPCL,1.77,4876.3,11.7,0.0,13,4864.6,15:10:23,9.93,2023-06-13T00:00:00.000000Z
MEAN_REVERSION,09:16:07,RAIN,1.78,4921.3,52.2,0.0,29,4869.1,15:10:23,50.42,2023-06-15T00:00:00.000000Z
MEAN_REVERSION,09:56:17,OBEROIRLTY,1.48,4109.6,131.8,0.0,4,3977.8,15:10:23,130.32,2023-06-15T00:00:00.000000Z
MEAN_REVERSION,09:53:52,TATACONSUM,1.58,4357.0,33.75,0.0,5,4323.25,15:10:23,32.17,2023-06-15T00:00:00.000000Z
MEAN_REVERSION,09:27:48,ZYDUSLIFE,1.81,4988.7,25.65,0.0,9,4963.05,15:10:24,23.84,2023-06-16T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,MCDOWELL-N,2.29,6296.85,-66.85,0.0,7,6363.7,15:10:23,-69.14,2023-06-16T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,DIVISLAB,1.31,3618.0,28.85,0.0,1,3589.15,15:10:23,27.54,2023-06-16T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,HINDALCO,2.49,6844.0,4.8,0.0,16,6839.2,15:10:23,2.31,2023-06-16T00:00:00.000000Z
MEAN_REVERSION,09:20:20,ICICIGI,1.38,3805.8,25.8,0.0,3,3780.0,15:10:25,24.42,2023-06-19T00:00:00.000000Z
MEAN_REVERSION,11:36:06,ICICIPRULI,1.77,4856.4,-67.95,0.0,9,4924.35,15:10:23,-69.72,2023-06-19T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,BAJAJFINSV,2.24,6185.2,70.4,0.0,4,6114.8,10:27:44,68.16,2023-06-19T00:00:00.000000Z
MEAN_REVERSION,13:02:13,HDFCLIFE,1.8,4936.8,-58.4,0.0,8,4995.2,15:10:23,-60.2,2023-06-19T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,TITAN,2.18,6021.2,81.2,0.0,2,5940.0,15:10:23,79.02,2023-06-19T00:00:00.000000Z
MEAN_REVERSION,09:51:52,EXIDEIND,1.81,4997.9,94.3,0.0,23,4903.6,15:10:23,92.49,2023-06-19T00:00:00.000000Z
MEAN_REVERSION,09:15:46,ASHOKLEY,1.82,4987.5,-46.5,0.0,30,5034.0,15:10:25,-48.32,2023-06-19T00:00:00.000000Z
MEAN_REVERSION,09:30:20,IRCTC,1.71,4709.6,33.6,0.0,7,4676.0,15:10:25,31.89,2023-06-19T00:00:00.000000Z
MEAN_REVERSION,09:15:46,MANAPPURAM,1.82,5017.35,72.15,0.0,39,4945.2,15:10:25,70.33,2023-06-19T00:00:00.000000Z
MEAN_REVERSION,09:15:46,HAL,1.42,3913.0,9.65,0.0,1,3903.35,15:10:25,8.23,2023-06-19T00:00:00.000000Z
MEAN_REVERSION,09:17:38,ICICIPRULI,1.63,4464.0,-44.0,0.0,8,4508.0,15:10:24,-45.63,2023-06-20T00:00:00.000000Z
MEAN_REVERSION,09:34:31,JINDALSTEL,1.7,4648.8,-139.2,0.0,8,4788.0,10:28:57,-140.9,2023-06-20T00:00:00.000000Z
MEAN_REVERSION,09:24:17,BANKBARODA,1.78,4900.0,28.75,0.0,25,4871.25,15:10:23,26.97,2023-06-20T00:00:00.000000Z
MEAN_REVERSION,11:23:45,SHRIRAMFIN,1.63,4457.1,-135.6,0.0,3,4592.7,13:16:58,-137.23,2023-06-20T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,HDFC,1.95,5359.6,-45.0,0.0,2,5404.6,15:10:23,-46.95,2023-06-21T00:00:00.000000Z
MEAN_REVERSION,09:15:52,BALKRISIND,1.8,4944.2,-14.0,0.0,2,4958.2,15:10:23,-15.8,2023-06-21T00:00:00.000000Z
MEAN_REVERSION,09:15:46,SHRIRAMFIN,1.87,5146.8,0.0,0.0,3,5146.8,09:38:01,-1.87,2023-06-21T00:00:00.000000Z
MEAN_REVERSION,09:20:53,RECLTD,1.78,4872.0,-147.0,0.0,30,5019.0,09:50:03,-148.78,2023-06-21T00:00:00.000000Z
MEAN_REVERSION,09:15:46,METROPOLIS,1.58,4335.75,-35.1,0.0,3,4370.85,15:10:23,-36.68,2023-06-21T00:00:00.000000Z
MEAN_REVERSION,09:15:46,EXIDEIND,1.8,4929.1,-137.5,0.0,22,5066.6,15:10:24,-139.3,2023-06-21T00:00:00.000000Z
MEAN_REVERSION,09:15:46,PEL,1.68,4611.75,0.0,0.0,5,4611.75,09:50:17,-1.68,2023-06-21T00:00:00.000000Z
MEAN_REVERSION,14:11:14,LALPATHLAB,1.63,4484.4,13.8,0.0,2,4470.6,15:10:23,12.17,2023-06-21T00:00:00.000000Z
MEAN_REVERSION,09:15:47,MFSL,1.64,4490.4,-138.3,0.0,6,4628.7,09:18:42,-139.94,2023-06-22T00:00:00.000000Z
MEAN_REVERSION,09:17:17,LICHSGFIN,1.78,4922.4,90.0,0.0,12,4832.4,15:10:23,88.22,2023-06-22T00:00:00.000000Z
MEAN_REVERSION,09:15:47,INDIACEM,1.77,4941.3,296.1,0.0,21,4645.2,12:07:12,294.33,2023-06-22T00:00:00.000000Z
MEAN_REVERSION,09:23:44,EXIDEIND,1.77,4897.2,85.05,0.0,21,4812.15,15:10:23,83.28,2023-06-22T00:00:00.000000Z
MEAN_REVERSION,09:17:14,SHRIRAMFIN,1.27,3498.8,55.2,0.0,2,3443.6,15:10:23,53.93,2023-06-22T00:00:00.000000Z
MEAN_REVERSION,09:17:07,MOTHERSON,1.79,4947.6,111.15,0.0,57,4836.45,15:10:25,109.36,2023-06-22T00:00:00.000000Z
MEAN_REVERSION,09:16:38,PEL,1.74,4834.5,174.5,0.0,5,4660.0,15:10:25,172.76,2023-06-22T00:00:00.000000Z
MEAN_REVERSION,10:20:08,MFSL,1.68,4648.2,147.6,0.0,6,4500.6,15:10:23,145.92,2023-06-23T00:00:00.000000Z
MEAN_REVERSION,09:27:40,AUROPHARMA,1.8,4949.0,-89.6,0.0,7,5038.6,15:10:23,-91.4,2023-06-26T00:00:00.000000Z
MEAN_REVERSION,09:18:04,ABCAPITAL,1.81,4962.6,-149.85,0.0,27,5112.45,13:10:12,-151.66,2023-06-27T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,INFY,2.32,6387.5,-13.25,0.0,5,6400.75,15:10:23,-15.57,2023-06-27T00:00:00.000000Z
MEAN_REVERSION,09:16:27,PFC,1.76,4818.5,-144.9,0.0,23,4963.4,15:01:16,-146.66,2023-06-28T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,INFY,2.34,6416.88,-46.12,0.0,5,6463.0,15:10:24,-48.46,2023-06-28T00:00:00.000000Z
MEAN_REVERSION,09:19:06,RBLBANK,1.79,4919.6,-7.0,0.0,28,4926.6,15:10:25,-8.79,2023-06-28T00:00:00.000000Z
MEAN_REVERSION,11:47:31,MFSL,1.75,4835.4,51.0,0.0,6,4784.4,15:10:24,49.25,2023-06-28T00:00:00.000000Z
MEAN_REVERSION,09:15:48,CANFINHOME,1.73,4760.4,65.55,0.0,6,4694.85,15:10:25,63.82,2023-06-28T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,SBICARD,2.52,6954.4,56.8,0.0,8,6897.6,15:01:10,54.28,2023-06-28T00:00:00.000000Z
MEAN_REVERSION,09:18:56,DELTACORP,1.75,4814.6,-28.97,0.0,19,4843.57,15:10:25,-30.72,2023-06-28T00:00:00.000000Z
MEAN_REVERSION,14:13:01,HDFCLIFE,1.7,4701.2,161.0,0.0,7,4540.2,15:10:24,159.3,2023-06-28T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,POWERGRID,2.49,6828.3,-63.45,0.0,27,6891.75,15:10:23,-65.94,2023-06-30T00:00:00.000000Z
MEAN_REVERSION,09:20:11,GLENMARK,1.74,4792.2,55.3,0.0,7,4736.9,15:10:23,53.56,2023-06-30T00:00:00.000000Z
MEAN_REVERSION,09:57:58,PEL,1.73,4782.5,59.25,0.0,5,4723.25,15:10:23,57.52,2023-06-30T00:00:00.000000Z
MEAN_REVERSION,09:19:43,INDIGO,0.96,2643.1,12.9,0.0,1,2630.2,15:10:24,11.94,2023-06-30T00:00:00.000000Z
